# gapseq version: 1.2 0f03bf3
# Transporter sequence DB md5sum: b99a77e (2022-02-04)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AEJ0|2.A.1.3.2	25.908	1.32e-26	108	79	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	8	406	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P0AEJ0|2.A.1.3.2	25.908	1.32e-26	108	79	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	8	406	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P0AEJ0|2.A.1.3.2	25.908	1.32e-26	108	79	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	8	406	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P0AEJ0|2.A.1.3.2	25.908	1.32e-26	108	79	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	8	406	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P0AEJ0|2.A.1.3.2	25.908	1.32e-26	108	79	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	8	406	transporter
gnl|TC-DB|O06473|2.A.1.32.3	2.A.1.32.3	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|O06473|2.A.1.32.3	22.492	0.022	32.3	79	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	12	317	transporter
gnl|TC-DB|P36554|2.A.1.3.26	2.A.1.3.26	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P36554|2.A.1.3.26	23.971	4.04e-18	82.0	86	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	19	425	transporter
gnl|TC-DB|P36554|2.A.1.3.26	2.A.1.3.26	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P36554|2.A.1.3.26	23.971	4.04e-18	82.0	86	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	19	425	transporter
gnl|TC-DB|P36554|2.A.1.3.26	2.A.1.3.26	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P36554|2.A.1.3.26	23.971	4.04e-18	82.0	86	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	19	425	transporter
gnl|TC-DB|E7M1Y1|2.A.1.3.27	2.A.1.3.27	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|E7M1Y1|2.A.1.3.27	21.094	7.78e-20	88.2	87	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	12	464	transporter
gnl|TC-DB|E7M1Y1|2.A.1.3.27	2.A.1.3.27	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|E7M1Y1|2.A.1.3.27	21.094	7.78e-20	88.2	87	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	12	464	transporter
gnl|TC-DB|E7M1Y1|2.A.1.3.27	2.A.1.3.27	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|E7M1Y1|2.A.1.3.27	21.094	7.78e-20	88.2	87	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	12	464	transporter
gnl|TC-DB|O32182|2.A.1.3.33	2.A.1.3.3	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|O32182|2.A.1.3.33	31.818	5.78e-69	226	84	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	2	459	transporter
gnl|TC-DB|O32182|2.A.1.3.33	2.A.1.3.3	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|O32182|2.A.1.3.33	31.818	5.78e-69	226	84	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	2	459	transporter
gnl|TC-DB|O32182|2.A.1.3.33	2.A.1.3.3	deoxyuridine	EX_cpd00412_e0	rxn08376,rxn09685,rxn12418	gnl|TC-DB|O32182|2.A.1.3.33	31.818	5.78e-69	226	84	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	2	459	transporter
gnl|TC-DB|O32182|2.A.1.3.33	2.A.1.3.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O32182|2.A.1.3.33	31.818	5.78e-69	226	84	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	2	459	transporter
gnl|TC-DB|O32182|2.A.1.3.33	2.A.1.3.3	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|O32182|2.A.1.3.33	31.818	5.78e-69	226	84	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	2	459	transporter
gnl|TC-DB|O32182|2.A.1.3.33	2.A.1.3.3	uridine	EX_cpd00249_e0	rxn05199,rxn09371,rxn10895,rxn12460	gnl|TC-DB|O32182|2.A.1.3.33	31.818	5.78e-69	226	84	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	2	459	transporter
gnl|TC-DB|C5W789|2.A.1.3.36	2.A.1.3.36	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|C5W789|2.A.1.3.36	24.570	2.83e-25	104	79	WP_011543531.1 MFS transporter [Lactobacillus delbrueckii]	8	406	transporter
gnl|TC-DB|A2RJJ9|2.A.1.3.37	2.A.1.3.37	deoxyuridine	EX_cpd00412_e0	rxn08376,rxn09685,rxn12418	gnl|TC-DB|A2RJJ9|2.A.1.3.37	27.614	1.86e-15	73.9	77	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	11	366	transporter
gnl|TC-DB|A2RJJ9|2.A.1.3.37	2.A.1.3.37	uridine	EX_cpd00249_e0	rxn05199,rxn09371,rxn10895,rxn12460	gnl|TC-DB|A2RJJ9|2.A.1.3.37	27.614	1.86e-15	73.9	77	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	11	366	transporter
gnl|TC-DB|Q5HE38|2.A.1.3.39	2.A.1.3.39	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q5HE38|2.A.1.3.39	28.856	1.74e-46	163	83	WP_011544059.1 MFS transporter [Lactobacillus delbrueckii]	19	401	transporter
gnl|TC-DB|Q5HE38|2.A.1.3.39	2.A.1.3.39	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q5HE38|2.A.1.3.39	28.856	1.74e-46	163	83	WP_011544059.1 MFS transporter [Lactobacillus delbrueckii]	19	401	transporter
gnl|TC-DB|P96712|2.A.1.3.50	2.A.1.3.50	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P96712|2.A.1.3.50	33.538	2.15e-73	236	95	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	2	472	transporter
gnl|TC-DB|Q99S97|2.A.1.3.60	2.A.1.3.6	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q99S97|2.A.1.3.60	31.313	2.92e-48	168	87	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	11	400	transporter
gnl|TC-DB|Q99S97|2.A.1.3.60	2.A.1.3.6	cholate	EX_cpd00526_e0	rxn47305	gnl|TC-DB|Q99S97|2.A.1.3.60	31.313	2.92e-48	168	87	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	11	400	transporter
gnl|TC-DB|Q99S97|2.A.1.3.60	2.A.1.3.6	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q99S97|2.A.1.3.60	31.313	2.92e-48	168	87	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	11	400	transporter
gnl|TC-DB|Q99S97|2.A.1.3.60	2.A.1.3.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q99S97|2.A.1.3.60	31.313	2.92e-48	168	87	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	11	400	transporter
gnl|TC-DB|Q99S97|2.A.1.3.60	2.A.1.3.60	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q99S97|2.A.1.3.60	31.313	2.92e-48	168	87	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	11	400	transporter
gnl|TC-DB|Q180E3|2.A.1.3.72	2.A.1.3.72	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q180E3|2.A.1.3.72	25.185	2.64e-38	140	88	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	8	409	transporter
gnl|TC-DB|L0A7Q7|2.A.1.37.5	2.A.1.37.5	Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|L0A7Q7|2.A.1.37.5	21.807	0.022	32.0	77	WP_003618739.1 MFS transporter [Lactobacillus delbrueckii]	52	362	transporter
gnl|TC-DB|L0A7Q7|2.A.1.37.5	2.A.1.37.5	Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|L0A7Q7|2.A.1.37.5	21.807	0.022	32.0	77	WP_003618739.1 MFS transporter [Lactobacillus delbrueckii]	52	362	transporter
sp|F9UMX3|GLPF4_LACPL|2.A.14.1.3	2.A.14.1.3	(R)-lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	sp|F9UMX3|GLPF4_LACPL|2.A.14.1.3	64.286	1.24e-103	296	99	WP_011543491.1 D/L-lactic acid transporter LarD [Lactobacillus delbrueckii]	1	238	transporter
sp|F9UMX3|GLPF4_LACPL|2.A.14.1.3	2.A.14.1.3	(S)-lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	sp|F9UMX3|GLPF4_LACPL|2.A.14.1.3	64.286	1.24e-103	296	99	WP_011543491.1 D/L-lactic acid transporter LarD [Lactobacillus delbrueckii]	1	238	transporter
gnl|TC-DB|O43826|2.A.1.4.5	2.A.1.4.5	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O43826|2.A.1.4.5	20.609	4.48e-08	50.4	95	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	14	404	transporter
gnl|TC-DB|O43826|2.A.1.4.5	2.A.1.4.5	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|O43826|2.A.1.4.5	20.609	4.48e-08	50.4	95	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	14	404	transporter
gnl|TC-DB|P77549|2.A.1.46.6	2.A.1.46.6	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P77549|2.A.1.46.6	21.823	9.51e-05	39.7	89	WP_011544065.1 MFS transporter [Lactobacillus delbrueckii]	55	398	transporter
gnl|TC-DB|P77549|2.A.1.46.6	2.A.1.46.6	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P77549|2.A.1.46.6	21.823	9.51e-05	39.7	89	WP_011544065.1 MFS transporter [Lactobacillus delbrueckii]	55	398	transporter
gnl|TC-DB|P37621|2.A.1.46.7	2.A.1.46.7	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P37621|2.A.1.46.7	23.913	1.92e-09	54.3	87	WP_011544065.1 MFS transporter [Lactobacillus delbrueckii]	49	398	transporter
gnl|TC-DB|P37621|2.A.1.46.7	2.A.1.46.7	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P37621|2.A.1.46.7	23.913	1.92e-09	54.3	87	WP_011544065.1 MFS transporter [Lactobacillus delbrueckii]	49	398	transporter
gnl|TC-DB|Q04301|2.A.1.48.1	2.A.1.48.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q04301|2.A.1.48.1	24.942	1.37e-26	108	75	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	9	398	transporter
gnl|TC-DB|Q04301|2.A.1.48.1	2.A.1.48.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q04301|2.A.1.48.1	24.942	1.37e-26	108	75	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	9	398	transporter
gnl|TC-DB|Q04301|2.A.1.48.1	2.A.1.48.1	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q04301|2.A.1.48.1	24.942	1.37e-26	108	75	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	9	398	transporter
gnl|TC-DB|P38358|2.A.1.48.2	2.A.1.48.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P38358|2.A.1.48.2	26.579	1.25e-29	116	80	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	41	398	transporter
gnl|TC-DB|P38358|2.A.1.48.2	2.A.1.48.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P38358|2.A.1.48.2	26.579	1.25e-29	116	80	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	41	398	transporter
gnl|TC-DB|P38358|2.A.1.48.2	2.A.1.48.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P38358|2.A.1.48.2	26.579	1.25e-29	116	80	WP_041806617.1 MDR family MFS transporter [Lactobacillus delbrueckii]	41	398	transporter
gnl|TC-DB|Q1D0C6|2.A.1.49.7	2.A.1.49.7	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q1D0C6|2.A.1.49.7	23.720	2.67e-11	60.5	86	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	23	378	transporter
gnl|TC-DB|Q5ZUB4|2.A.1.53.2	2.A.1.53.2	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|Q5ZUB4|2.A.1.53.2	22.969	0.11	30.0	81	WP_011678534.1 MFS transporter [Lactobacillus delbrueckii]	68	402	transporter
gnl|TC-DB|P37643|2.A.1.6.10	2.A.1.6.1	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P37643|2.A.1.6.10	26.402	2.54e-16	75.9	93	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	5	384	transporter
gnl|TC-DB|P37643|2.A.1.6.10	2.A.1.6.1	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|P37643|2.A.1.6.10	26.402	2.54e-16	75.9	93	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	5	384	transporter
gnl|TC-DB|P37643|2.A.1.6.10	2.A.1.6.1	glycolate	EX_cpd00139_e0	rxn05470,rxn08651,rxn08652,rxn12367	gnl|TC-DB|P37643|2.A.1.6.10	26.402	2.54e-16	75.9	93	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	5	384	transporter
gnl|TC-DB|P37643|2.A.1.6.10	2.A.1.6.1	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P37643|2.A.1.6.10	26.402	2.54e-16	75.9	93	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	5	384	transporter
gnl|TC-DB|P37643|2.A.1.6.10	2.A.1.6.1	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P37643|2.A.1.6.10	26.402	2.54e-16	75.9	93	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	5	384	transporter
gnl|TC-DB|P37643|2.A.1.6.10	2.A.1.6.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37643|2.A.1.6.10	26.402	2.54e-16	75.9	93	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	5	384	transporter
gnl|TC-DB|P0AEX3|2.A.1.6.2	2.A.1.6.2	2-oxoglutarate	EX_cpd00024_e0	rxn05493,rxn08095,rxn09827,rxn34192,rxn34193	gnl|TC-DB|P0AEX3|2.A.1.6.2	22.843	5.93e-07	46.6	87	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	4	362	transporter
gnl|TC-DB|P0AEX3|2.A.1.6.2	2.A.1.6.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AEX3|2.A.1.6.2	22.843	5.93e-07	46.6	87	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	4	362	transporter
gnl|TC-DB|P0AEX3|2.A.1.6.2	2.A.1.6.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AEX3|2.A.1.6.2	22.843	5.93e-07	46.6	87	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	4	362	transporter
gnl|TC-DB|P0A2G3|2.A.1.6.7	2.A.1.6.7	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|P0A2G3|2.A.1.6.7	24.346	7.12e-07	46.6	86	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	18	370	transporter
gnl|TC-DB|P42432|2.A.1.8.2	2.A.1.8.2	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|P42432|2.A.1.8.2	22.360	1.71e-04	38.9	76	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	67	382	transporter
gnl|TC-DB|P42432|2.A.1.8.2	2.A.1.8.2	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|P42432|2.A.1.8.2	22.360	1.71e-04	38.9	76	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	67	382	transporter
gnl|TC-DB|Q8BFT9|2.A.1.82.3	2.A.1.82.3	GTP	EX_cpd00038_e0	rxn29736,rxn29868	gnl|TC-DB|Q8BFT9|2.A.1.82.3	22.422	1.87e-08	52.0	79	WP_011543516.1 MFS transporter [Lactobacillus delbrueckii]	12	407	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	melibiose	EX_cpd03198_e0	rxn05612,rxn08906,rxn08907,rxn29106	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	25.306	6.12e-44	159	99	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	1	474	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	25.306	6.12e-44	159	99	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	1	474	transporter
gnl|TC-DB|B3W8U5|2.A.2.1.2	2.A.2.1.2	N-acetylglucosamine	EX_cpd00122_e0	rxn12630	gnl|TC-DB|B3W8U5|2.A.2.1.2	23.661	8.30e-07	47.0	87	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	22	435	transporter
gnl|TC-DB|P23936|2.A.2.2.1	2.A.2.2.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P23936|2.A.2.2.1	63.724	0.0	843	98	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	2	620	transporter
gnl|TC-DB|P43466|2.A.2.2.2	2.A.2.2.2	raffinose	EX_cpd00382_e0	rxn05643	gnl|TC-DB|P43466|2.A.2.2.2	54.690	0.0	707	98	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	8	626	transporter
gnl|TC-DB|Q9X761|2.A.2.2.3	2.A.2.2.3	D-galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9X761|2.A.2.2.3	42.888	2.55e-122	366	99	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	1	460	transporter
sp|P32136|YIHO_ECOLI|2.A.2.3.15	2.A.2.3.15	sulfoquinovose	EX_cpd22614_e0	rxn90101	sp|P32136|YIHO_ECOLI|2.A.2.3.15	23.347	6.93e-20	88.2	98	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	1	473	transporter
gnl|TC-DB|P96792|2.A.2.3.3	2.A.2.3.3	XYLOSE	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P96792|2.A.2.3.3	24.211	4.73e-28	113	93	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	8	473	transporter
gnl|TC-DB|A1S5F2|2.A.2.3.6	2.A.2.3.6	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|A1S5F2|2.A.2.3.6	26.386	4.42e-20	88.2	95	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	30	466	transporter
sp|P32137|YIHP_ECOLI|2.A.2.3.9	2.A.2.3.9	2,3-dihydroxypropane-1-sulfonate	EX_cpd31356_e0	rxn90102	sp|P32137|YIHP_ECOLI|2.A.2.3.9	22.796	2.49e-20	89.4	95	WP_011543943.1 PTS sugar transporter subunit IIA [Lactobacillus delbrueckii]	7	460	transporter
gnl|TC-DB|P19072|2.A.26.1.1	2.A.26.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P19072|2.A.26.1.1	37.327	1.84e-74	236	96	WP_003620971.1 branched-chain amino acid transport system II carrier protein [Lactobacillus delbrueckii]	5	434	transporter
gnl|TC-DB|P25185|2.A.26.1.2	2.A.26.1.2	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|P25185|2.A.26.1.2	35.267	1.59e-69	223	96	WP_003620971.1 branched-chain amino acid transport system II carrier protein [Lactobacillus delbrueckii]	3	432	transporter
gnl|TC-DB|P25185|2.A.26.1.2	2.A.26.1.2	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|P25185|2.A.26.1.2	35.267	1.59e-69	223	96	WP_003620971.1 branched-chain amino acid transport system II carrier protein [Lactobacillus delbrueckii]	3	432	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	L-methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
gnl|TC-DB|P38971|2.A.3.10.11	2.A.3.10.1	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|P38971|2.A.3.10.11	28.571	4.37e-52	181	76	WP_011544190.1 amino acid permease [Lactobacillus delbrueckii]	5	421	transporter
